text,label
"Ungarn traces its history back to the Magyars, an alliance of semi-nomadic tribes from southern Russia and",0
Limavady police have been jailed for two offences in the same night.,1
", the IAAF's biggest sponsor, has announced that it is ending its sponsorship deal with athletics three years early. Adidas",0
"Manchester United's players could be struggling under pressure from the pressures of playing for the 20-time English champions, says Mourinho",1
"Steve McNamara hat sich geweigert, nachdem er beim england gegen New Zealand auf den",0
Jose Mourinho's former club manager was humiliated after his return to Chelsea.,1
Ospreys moved to the top of the Pro 12 table with a thumping victory over Benetton Treviso,0
Lankan court has sentenced a former MP to death for the murder of a rival politician five years ago.,0
Levi Bellfield has denied confessing to the abduction and murder of Milly Dowler.,1
"drone attack in Yemen targeted but failed to kill one of al-Qaeda's most influential figures, US reports say.",0
A Christmas tree has been set up in the county for the first time since its creation in 2009.,1
"US is trying to spare jihadists in its attempt to unseat Syria's President, Russia's foreign minister said.",1
Hillary Clinton will be a little bit more likely to be a bit more likely to be a bit more likely to be a bit,1
"Food security in the developing world is reliant on 14 ""chokepoints"" for trade, the report warned.",1
a tycoon who is a tycoon who is a tycoon who is a,1
BBC Radio Northern Ireland has been awarded the Scoop of the Year by its broadcasters in Northern Ireland.,1
have been left out of their first squad by new manager Julen Lopetegui.,0
Authorities have arrested two Canadians in capital Beijing for allegedly smoking marijuana in the capital.,0
Sehr wenige Leute zahlen IHT und erhebt relativ wenig Geld für den Trésor.,0
"Erstminister Nicola Sturgeon hat die Forderung gestellt, ""cast iron assurances"" jobs won't be lost at C",0
The most northerly battle fought by imperial Rome could be ruled out of an inventory of Scottish battlefields.,0
"Theresa May's website was branded as a ""spoof"" and the company was branded as a ""spoof",1
Singapore's Joseph Schooling won the 100m butterfly in the 100m butterfly in the 100m butterfly,1
Marilyn Monroe died in a hospital at the age of 86 at the age of 83.,1
"Ian Brady, der in psychiatrischem Krankenhaus Mord an den Mord an den Mord an den Mord an den Mo",0
"Gianni Infantino, federalistan presidential candidate Gianni Infantino, says he wants the World Cup to",0
Newport's multi-million pound shopping centre is a landmark in the city centre's regeneration,1
", as the protesters shake their fists at the lines of helmeted riot police after prayer. ""Go,",0
"Annan Athletic, Forfar Athletic, Clyde und Elgin City starteten ihre Kampagnen im Scottish League Two mit einem einzige",0
G4S reported a £4m rise in profits to £185m for the first half of 2015 due to new contracts and growth in,1
"said it has successfully tested a submarine-launched missile, which if confirmed would boost its arsenal.",0
has been training robots for years to pass prestigious entrance exams at the University of Tokyo. Prof Noriko Arai is a robot,0
Roy did not know how close he was to breaking the record for the highest score by an England batsman,1
Prisoners spend up to 15 hours a day locked in their cells at HMP Dumfries.,1
Falmouth University in Cornwall is preparing to take part in a series of tests to assess the number of students.,1
"Sergio Aguero says he understands why Manchester City have been criticised this season, but expects their form to soon improve.",0
"Dieser kirgisische Gewichtshalter Izzat Artykov hat sich als die erste Rio-Medaille ausgezeichnet, die",0
"DJ Fearne Cotton has broadcast her final show on Radio 1 on Radio 1, after nearly 10 years at the station, and six at the",0
"Eine 200-year-old Windmill in Hampshire, Hampshire, hat reopened after two-year restoration project.",0
A 46-year-old man died in hospital after being attacked outside a pub in Grimsby,1
"Joe Root is the ""obvious candidate"" to be named as England Test captain - but his role must not affect his batting,",0
Labour has launched a probe into complaints about members of a row over the move to change a primary school to Welsh-medium education,1
"Hundreds of Christmas lights have been lit up in London every year, and the festive season has been marked by Christmas lights.",1
"Almost 70% of primary and secondary schools now use tablet computers, according to research, according to research.",1
"are more likely to apply for university than white teens in England, according to Ucas admissions service.",0
"Eine japanische pensionerin accused von töten drei Partner und versucht, einen vierten in ihrem Leben zu töten",0
"Bayern Munich's progress to the semi-finals of the Champions League was ""about life or death"" according to manager Pep Guardiola",0
Buttler has signed a new three-year contract with the club. Buttler has been linked with the club's batting and bowl,1
First Minister Nicola Sturgeon has said she will seek a second referendum on Scottish independence before leaving the EU.,1
Die Conservatives haben die Kontrolle über Northamptonshire County Council gestärkt und haben die Kontrolle über die Mitgliedsstaaten erleicht,0
"Nick Lindahl has been banned for seven years and fined $35,000 ($£28,000; A$47,700) for match",1
Four people were killed in a quad-bike collision in the city of Leeds on Friday.,1
A former chef has been sentenced to six months in prison after killing a cat in a hotel kitchen,1
Professor Noriko Arai is the first of three students from the University of Tokyo to take part in the entrance exams.,1
England's anthem was released after spending 34 years hiding in the Isle of Man attic.,1
have backed the Wales Bill in a vote to Senedd. Ams have backed the Wales Bill in a vote,0
Belfast Giants suffered a 3-1 defeat by Manchester Storm in Sunday's Elite League clash at the SSE Arena,1
"Eine spezielle operation team, die die Polizei Service of Northern Ireland (PSNI), bilden wird, die die Aufnahme von 11 Syrian refugees refugees in",0
"Conservative and Unionist parties have a long way to go in the polls, and the Conservative and Unionist Party is a good candidate",1
"Ein musulman couple are are arrested over fears they were heading to Syria for ""extremist activities"" in Syria.",0
"Children's charity Kids Company, the Metropolitan Police has launched an investigation into a number of allegations of crime involving the children's",0
Ed Miliband has stepped down as Labour's leader following the general election victory in the general election,1
"Alex Neil was delighted with the ""control"" his Norwich side had at the time of their 1-0 victory over Bristol City on Tuesday.",0
"Dieser fliesst, jumpet und se hurlt durch die Luft.",0
A man who died in a car crash has been jailed for six years. He was convicted of causing death and six months,1
"Der X Factor wird auf ITV bleiben for at least the next three years, despite declining viewing figures and the arrival of The Voice",0
"Virgin East Coast rail workers have voted to go out on strike in dispute over job cuts, conditions and safety, the union said.",1
A cafe owner defended a sign urging people to eat cake to avoid being kidnapped in the town where April Jones,0
Dumbarton have agreed to sign former St Mirren midfielder David van Zanten.,1
Two men have been arrested on suspicion of terrorism offences in the UK following a terrorism operation on Dover.,1
A priest has been suspended from the Church of England for sexual abuse and abuse of young women.,1
"Rory McIlroy hat sich richtig und succinct bemüht, die Einflussnahme auf das Ergebnis der Ryder Cup in",0
Iain Duncan Smith has said she will resist the attempts to water down the plans to curb benefits for EU migrants,1
